,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.000171,0.000255,0.0,1.9e-05,8.3e-05,0.000221,0.002509
dr-ibt,500.0,0.000551,0.00077,0.0,5e-05,0.000236,0.000783,0.005413
dr-ibt (tau=0),500.0,0.040179,0.007538,0.018612,0.034546,0.040509,0.045811,0.05734
dm,500.0,0.15601,0.014799,0.106576,0.145624,0.1571,0.166872,0.186509
dr,500.0,0.000551,0.00077,0.0,5e-05,0.000236,0.000783,0.005413
mrdr,500.0,0.000141,0.000159,0.0,2.8e-05,8.5e-05,0.000203,0.000963
dr-os (oracle),500.0,0.00022,0.00034,0.0,1.8e-05,6.9e-05,0.00027,0.002828
dr-os,500.0,0.000495,0.000684,0.0,5e-05,0.000233,0.000672,0.004883
switch-dr (oracle),500.0,0.000224,0.000369,0.0,9e-06,6e-05,0.000303,0.00348
switch-dr,500.0,0.000551,0.00077,0.0,5e-05,0.000236,0.000783,0.005413
