,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.063942,0.025,0.01174,0.046629,0.06107,0.07904,0.174066
dr-ibt,500.0,0.065016,0.025468,0.01174,0.047391,0.062491,0.080254,0.177345
dr-ibt (tau=0),500.0,0.105096,0.026744,0.039953,0.087389,0.102525,0.121529,0.22274
dm,500.0,0.16274,0.032553,0.073597,0.140413,0.161748,0.183984,0.261654
dr,500.0,0.0649,0.025053,0.009117,0.047899,0.062669,0.079348,0.155248
mrdr,500.0,0.064506,0.024206,0.011632,0.047457,0.061791,0.078846,0.151196
dr-os (oracle),500.0,0.065374,0.024203,0.012297,0.048433,0.063678,0.080726,0.141956
dr-os,500.0,0.065488,0.02427,0.012297,0.048563,0.063678,0.080726,0.141956
switch-dr (oracle),500.0,0.061817,0.023838,0.003006,0.043844,0.059572,0.076274,0.160349
switch-dr,500.0,0.064282,0.02517,0.003006,0.045222,0.061187,0.080233,0.1623
