,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.067549,0.026529,0.011479,0.049196,0.064996,0.083273,0.169482
dr-ibt,500.0,0.068487,0.027318,0.011479,0.049946,0.066008,0.083944,0.175214
dr-ibt (tau=0),500.0,0.114354,0.028118,0.044765,0.094447,0.111914,0.134311,0.214881
dm,500.0,0.171182,0.032247,0.094245,0.148759,0.168396,0.190529,0.300643
dr,500.0,0.06726,0.02547,0.014523,0.047493,0.064624,0.083875,0.155045
mrdr,500.0,0.066922,0.025405,0.014163,0.04922,0.063211,0.08353,0.143865
dr-os (oracle),500.0,0.066488,0.02535,0.011882,0.047553,0.063794,0.081678,0.16364
dr-os,500.0,0.066488,0.02535,0.011882,0.047553,0.063794,0.081678,0.16364
switch-dr (oracle),500.0,0.064269,0.022621,0.013921,0.048024,0.062185,0.080756,0.135879
switch-dr,500.0,0.065308,0.022929,0.014432,0.048647,0.063104,0.082066,0.135879
