,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.000211,0.000289,0.0,3.3e-05,0.000117,0.000282,0.002964
dr-ibt,500.0,0.000414,0.000535,0.0,5.1e-05,0.000196,0.000584,0.0037
dr-ibt (tau=0),500.0,0.034342,0.006395,0.016538,0.029522,0.034414,0.039098,0.053758
dm,500.0,0.146112,0.013443,0.103482,0.136366,0.147156,0.155944,0.181338
dr,500.0,0.000414,0.000535,0.0,5.1e-05,0.000196,0.000584,0.0037
mrdr,500.0,7.1e-05,9.5e-05,0.0,7e-06,3.8e-05,9.9e-05,0.000716
dr-os (oracle),500.0,0.000212,0.000336,0.0,1.2e-05,8.5e-05,0.000279,0.003253
dr-os,500.0,0.00039,0.000497,0.0,5.5e-05,0.000192,0.000562,0.003369
switch-dr (oracle),500.0,0.000215,0.00032,0.0,1.4e-05,8.3e-05,0.000283,0.002964
switch-dr,500.0,0.000414,0.000535,0.0,5.1e-05,0.000196,0.000584,0.0037
