,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.000755,0.001562,0.0,2.7e-05,0.000138,0.000645,0.010079
dr-ibt,500.0,0.0016,0.002039,0.0,0.000231,0.000846,0.002258,0.018232
dr-ibt (tau=0),500.0,0.033793,0.012618,0.009461,0.023958,0.032317,0.042456,0.075569
dm,500.0,0.138907,0.028833,0.065228,0.117835,0.139818,0.158567,0.231331
dr,500.0,0.0016,0.002039,0.0,0.000231,0.000846,0.002258,0.018232
mrdr,500.0,0.000533,0.000753,0.0,6.5e-05,0.000216,0.000746,0.006645
dr-os (oracle),500.0,0.000869,0.001667,0.0,3.3e-05,0.000208,0.000815,0.010428
dr-os,500.0,0.001559,0.002015,0.0,0.000201,0.000826,0.002122,0.016881
switch-dr (oracle),500.0,0.000871,0.001551,0.0,4e-05,0.000282,0.000905,0.010079
switch-dr,500.0,0.0016,0.002039,0.0,0.000231,0.000846,0.002258,0.018232
