,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.06488,0.035337,0.001754,0.038826,0.058711,0.084922,0.225886
dr-ibt,500.0,0.067182,0.037794,0.001754,0.039567,0.060008,0.087516,0.246222
dr-ibt (tau=0),500.0,0.110262,0.037954,0.023198,0.08236,0.105387,0.133235,0.262192
dm,500.0,0.165747,0.046158,0.035846,0.133652,0.164012,0.194046,0.312848
dr,500.0,0.06832,0.038367,0.000152,0.039957,0.061171,0.09057,0.199108
mrdr,500.0,0.067932,0.040442,0.000567,0.036376,0.061709,0.090933,0.230412
dr-os (oracle),500.0,0.067292,0.036596,3e-05,0.041091,0.061536,0.08899,0.226872
dr-os,500.0,0.067627,0.037104,0.000397,0.041091,0.061559,0.089069,0.226872
switch-dr (oracle),500.0,0.066149,0.03617,0.003367,0.038897,0.059906,0.087694,0.21834
switch-dr,500.0,0.068236,0.037709,0.003106,0.040363,0.061879,0.089736,0.21834
