,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.000145,0.00021,0.0,1.8e-05,7.6e-05,0.000186,0.00173
dr-ibt,500.0,0.004478,0.042672,0.0,0.000275,0.001008,0.002367,0.689089
dr-ibt (tau=0),500.0,0.032145,0.008133,0.013017,0.026328,0.031669,0.037124,0.061426
dm,500.0,0.142592,0.017652,0.085581,0.130372,0.141942,0.153252,0.199594
dr,500.0,0.004478,0.042672,0.0,0.000275,0.001008,0.002367,0.689089
mrdr,500.0,0.003832,0.042063,0.0,0.000517,0.000982,0.001492,0.677806
dr-os (oracle),500.0,0.000453,0.000564,0.0,3.2e-05,0.000174,0.000711,0.002413
dr-os,500.0,0.001445,0.001748,0.0,0.000221,0.000832,0.002023,0.014294
switch-dr (oracle),500.0,0.000239,0.000368,0.0,1.7e-05,8.8e-05,0.000304,0.003017
switch-dr,500.0,0.004478,0.042672,0.0,0.000275,0.001008,0.002367,0.689089
