,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.057077,0.015946,0.017075,0.045942,0.05516,0.065879,0.114654
dr-ibt,500.0,0.057354,0.016381,0.001115,0.046119,0.055342,0.066867,0.116781
dr-ibt (tau=0),500.0,0.103777,0.017323,0.056704,0.091266,0.101864,0.115066,0.168539
dm,500.0,0.161703,0.020175,0.113616,0.148729,0.161584,0.172726,0.232031
dr,500.0,0.057819,0.020437,0.014066,0.046195,0.05576,0.067555,0.316535
mrdr,500.0,0.057676,0.020304,0.013285,0.045811,0.055615,0.066561,0.317751
dr-os (oracle),500.0,0.058404,0.016832,0.02108,0.045395,0.057515,0.069097,0.119423
dr-os,500.0,0.05846,0.016811,0.02108,0.045395,0.057515,0.069375,0.119423
switch-dr (oracle),500.0,0.056945,0.015814,0.019653,0.045635,0.056593,0.067717,0.111482
switch-dr,500.0,0.058233,0.020007,0.019653,0.046901,0.057148,0.068427,0.326178
