,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.00148,0.003376,0.0,2.2e-05,0.00014,0.001103,0.027989
dr-ibt,500.0,0.002663,0.003732,0.0,0.000325,0.001314,0.003407,0.027989
dr-ibt (tau=0),500.0,0.031309,0.016853,0.000925,0.018692,0.028858,0.041131,0.105599
dm,500.0,0.135501,0.041663,0.031926,0.105208,0.13273,0.162347,0.304497
dr,500.0,0.002663,0.003732,0.0,0.000325,0.001314,0.003407,0.027989
mrdr,500.0,0.001013,0.001561,0.0,0.000104,0.000433,0.001258,0.013307
dr-os (oracle),500.0,0.001674,0.003473,0.0,6.5e-05,0.000293,0.001515,0.028496
dr-os,500.0,0.00265,0.003771,0.0,0.000325,0.001222,0.003365,0.028496
switch-dr (oracle),500.0,0.001798,0.003148,0.0,0.000133,0.000634,0.002029,0.027989
switch-dr,500.0,0.002663,0.003732,0.0,0.000325,0.001314,0.003407,0.027989
