,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.062145,0.016404,0.000261,0.051567,0.060841,0.072185,0.126372
dr-ibt,500.0,0.062725,0.018898,0.000261,0.051855,0.060932,0.072442,0.269083
dr-ibt (tau=0),500.0,0.10339,0.017187,0.056328,0.091954,0.102383,0.11493,0.162867
dm,500.0,0.158766,0.021542,0.093646,0.143522,0.158193,0.172649,0.223256
dr,500.0,0.060928,0.017491,0.001001,0.049343,0.059802,0.070883,0.151648
mrdr,500.0,0.061209,0.01817,0.000887,0.049929,0.060115,0.070284,0.218648
dr-os (oracle),500.0,0.063888,0.016279,0.027832,0.053059,0.063437,0.072929,0.116997
dr-os,500.0,0.064275,0.017199,0.027832,0.053059,0.063479,0.073402,0.158151
switch-dr (oracle),500.0,0.061215,0.016927,0.000321,0.048546,0.061114,0.072199,0.119433
switch-dr,500.0,0.062059,0.017349,0.000321,0.049737,0.061376,0.07292,0.122059
