,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.000121,0.000131,0.0,1.7e-05,7.9e-05,0.000183,0.00078
dr-ibt,500.0,0.001349,0.001427,0.0,0.00025,0.000875,0.002006,0.007952
dr-ibt (tau=0),500.0,0.031778,0.006559,0.016967,0.027124,0.031741,0.036437,0.052601
dm,500.0,0.140076,0.013722,0.10303,0.130756,0.140633,0.150335,0.181453
dr,500.0,0.001349,0.001427,0.0,0.00025,0.000875,0.002006,0.007952
mrdr,500.0,0.00093,0.000468,0.0,0.000593,0.000867,0.001242,0.002747
dr-os (oracle),500.0,0.000341,0.000394,0.0,2.1e-05,0.000155,0.000607,0.001453
dr-os,500.0,0.001166,0.001293,0.0,0.000185,0.000732,0.001735,0.007323
switch-dr (oracle),500.0,0.000347,0.000456,0.0,3.4e-05,0.000156,0.000513,0.003448
switch-dr,500.0,0.001349,0.001427,0.0,0.00025,0.000875,0.002006,0.007952
