,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.00034,0.000524,0.0,3e-05,0.000151,0.000404,0.00466
dr-ibt,500.0,0.000455,0.000609,0.0,4.2e-05,0.0002,0.000678,0.00466
dr-ibt (tau=0),500.0,0.037901,0.006987,0.019945,0.033065,0.037984,0.042697,0.055371
dm,500.0,0.153846,0.014707,0.112726,0.143803,0.154407,0.163836,0.188258
dr,500.0,0.000455,0.000609,0.0,4.2e-05,0.0002,0.000678,0.00466
mrdr,500.0,7.4e-05,0.000107,0.0,7e-06,3.6e-05,9.9e-05,0.000934
dr-os (oracle),500.0,0.000361,0.000602,0.0,1.4e-05,0.000107,0.000384,0.00498
dr-os,500.0,0.000472,0.000637,0.0,4e-05,0.000216,0.000678,0.00498
switch-dr (oracle),500.0,0.000292,0.000537,0.0,8e-06,5.2e-05,0.000297,0.00466
switch-dr,500.0,0.000455,0.000609,0.0,4.2e-05,0.0002,0.000678,0.00466
