,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.067974,0.024839,0.02041,0.05027,0.065714,0.083274,0.163124
dr-ibt,500.0,0.068478,0.025261,0.02041,0.050346,0.066206,0.08426,0.163124
dr-ibt (tau=0),500.0,0.118426,0.027087,0.056153,0.10008,0.115993,0.135598,0.211726
dm,500.0,0.176106,0.032091,0.101803,0.154858,0.174569,0.195811,0.300307
dr,500.0,0.068707,0.026242,0.009163,0.05008,0.066076,0.083163,0.166755
mrdr,500.0,0.068948,0.025382,0.008585,0.050517,0.066188,0.084207,0.175426
dr-os (oracle),500.0,0.068355,0.024333,0.012032,0.050526,0.065728,0.082782,0.144724
dr-os,500.0,0.068355,0.024333,0.012032,0.050526,0.065728,0.082782,0.144724
switch-dr (oracle),500.0,0.069187,0.025951,0.016644,0.050609,0.066349,0.085692,0.166521
switch-dr,500.0,0.070001,0.026416,0.016644,0.051632,0.067572,0.08587,0.170387
