,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.00012,0.000146,0.0,1.9e-05,8e-05,0.000165,0.001326
dr-ibt,500.0,0.002992,0.022386,0.0,0.000264,0.000969,0.002312,0.357615
dr-ibt (tau=0),500.0,0.032312,0.006689,0.011839,0.027175,0.032,0.036753,0.053758
dm,500.0,0.144163,0.013996,0.095539,0.133915,0.143734,0.153992,0.181034
dr,500.0,0.002992,0.022386,0.0,0.000264,0.000969,0.002312,0.357615
mrdr,500.0,0.002347,0.019971,8e-06,0.000662,0.000972,0.00131,0.340235
dr-os (oracle),500.0,0.000383,0.000525,0.0,2.7e-05,0.00012,0.000604,0.002547
dr-os,500.0,0.001268,0.001507,0.0,0.000193,0.000769,0.001897,0.010771
switch-dr (oracle),500.0,0.000183,0.000297,0.0,1.6e-05,6e-05,0.000211,0.002399
switch-dr,500.0,0.002992,0.022386,0.0,0.000264,0.000969,0.002312,0.357615
