,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.000326,0.000965,0.0,1.2e-05,5e-05,0.000146,0.013092
dr-ibt,500.0,0.001792,0.003518,0.0,0.000152,0.00076,0.002475,0.061943
dr-ibt (tau=0),500.0,0.030205,0.012265,0.004903,0.021122,0.028833,0.037775,0.083479
dm,500.0,0.132145,0.029113,0.05835,0.111193,0.131862,0.152689,0.217155
dr,500.0,0.001792,0.003518,0.0,0.000152,0.00076,0.002475,0.061943
mrdr,500.0,0.000843,0.002381,0.0,9.8e-05,0.000423,0.000982,0.04239
dr-os (oracle),500.0,0.000456,0.001037,0.0,1.4e-05,0.000121,0.000441,0.013688
dr-os,500.0,0.001561,0.002069,0.0,0.000132,0.000711,0.00246,0.014568
switch-dr (oracle),500.0,0.000827,0.00127,0.0,6e-05,0.000356,0.001047,0.013092
switch-dr,500.0,0.001792,0.003518,0.0,0.000152,0.00076,0.002475,0.061943
