,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.068607,0.01434,0.027205,0.057998,0.067067,0.077457,0.116672
dr-ibt,500.0,0.068714,0.014523,0.022536,0.058135,0.067217,0.077762,0.116721
dr-ibt (tau=0),500.0,0.104572,0.015261,0.06245,0.094074,0.103249,0.114726,0.151829
dm,500.0,0.157394,0.017697,0.110299,0.146588,0.156441,0.168308,0.222005
dr,500.0,0.067804,0.019436,0.035304,0.057289,0.066314,0.076635,0.370682
mrdr,500.0,0.067985,0.023612,0.033986,0.057181,0.066419,0.076328,0.497549
dr-os (oracle),500.0,0.067437,0.01396,0.032588,0.056856,0.066847,0.076061,0.111545
dr-os,500.0,0.067438,0.01396,0.032588,0.056856,0.066847,0.076061,0.111545
switch-dr (oracle),500.0,0.066158,0.014223,0.02075,0.056563,0.065465,0.074266,0.108848
switch-dr,500.0,0.066969,0.014379,0.02075,0.057436,0.066944,0.075383,0.111851
