,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.05873,0.031486,0.000691,0.036389,0.055052,0.076258,0.190981
dr-ibt,500.0,0.060434,0.033013,0.000691,0.036948,0.056417,0.079787,0.198303
dr-ibt (tau=0),500.0,0.099227,0.034828,0.028841,0.074494,0.09668,0.119806,0.253699
dm,500.0,0.147388,0.04286,0.046885,0.116744,0.146341,0.174905,0.284351
dr,500.0,0.061417,0.03281,0.000641,0.036831,0.057565,0.078929,0.186397
mrdr,500.0,0.061525,0.034076,0.002953,0.034658,0.058226,0.081216,0.18954
dr-os (oracle),500.0,0.061904,0.035383,0.000325,0.037238,0.055395,0.079606,0.189703
dr-os,500.0,0.062132,0.035913,0.000325,0.037238,0.05543,0.079606,0.201835
switch-dr (oracle),500.0,0.058765,0.034225,0.001538,0.033891,0.053441,0.077674,0.189365
switch-dr,500.0,0.060907,0.035884,0.001538,0.03506,0.055008,0.07893,0.239134
