,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.000311,0.000775,0.0,1.5e-05,7.7e-05,0.000235,0.007825
dr-ibt,500.0,0.005089,0.044907,0.0,0.000316,0.001341,0.004097,1.0
dr-ibt (tau=0),500.0,0.031322,0.012283,0.006835,0.021683,0.030318,0.038486,0.076271
dm,500.0,0.137098,0.027189,0.073212,0.117824,0.137207,0.155631,0.22263
dr,500.0,0.005089,0.044907,0.0,0.000316,0.001341,0.004097,1.0
mrdr,500.0,0.003585,0.044717,0.0,0.00032,0.001072,0.002188,1.0
dr-os (oracle),500.0,0.000738,0.000982,0.0,5.3e-05,0.000373,0.001188,0.008332
dr-os,500.0,0.002629,0.00362,0.0,0.000279,0.001332,0.003623,0.038943
switch-dr (oracle),500.0,0.000535,0.000911,0.0,4.4e-05,0.000189,0.000631,0.007825
switch-dr,500.0,0.005089,0.044907,0.0,0.000316,0.001341,0.004097,1.0
