,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.055792,0.0137,0.020906,0.04577,0.054923,0.063754,0.102952
dr-ibt,500.0,0.056174,0.014079,0.020906,0.045779,0.055001,0.064113,0.102952
dr-ibt (tau=0),500.0,0.10057,0.014894,0.058472,0.090795,0.099419,0.110435,0.146411
dm,500.0,0.157267,0.017759,0.104735,0.144141,0.156636,0.169054,0.2282
dr,500.0,0.055461,0.01433,0.024066,0.045575,0.054188,0.063481,0.108688
mrdr,500.0,0.055505,0.013874,0.024159,0.045513,0.053982,0.063642,0.107394
dr-os (oracle),500.0,0.055914,0.013621,0.020852,0.046269,0.055355,0.065948,0.093015
dr-os,500.0,0.055946,0.013647,0.020852,0.046269,0.055355,0.066,0.093015
switch-dr (oracle),500.0,0.053916,0.012823,0.022257,0.044776,0.052901,0.061099,0.096877
switch-dr,500.0,0.054564,0.013337,0.022257,0.044912,0.053272,0.062053,0.116656
