,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.000172,0.000286,0.0,1.5e-05,7.3e-05,0.000195,0.002039
dr-ibt,500.0,0.000938,0.001248,0.0,9.2e-05,0.000487,0.00138,0.009367
dr-ibt (tau=0),500.0,0.03498,0.008121,0.014178,0.02919,0.034776,0.039941,0.057492
dm,500.0,0.148633,0.017762,0.094874,0.136362,0.149402,0.159899,0.194993
dr,500.0,0.000938,0.001248,0.0,9.2e-05,0.000487,0.00138,0.009367
mrdr,500.0,0.000451,0.00041,0.0,0.000127,0.000358,0.000647,0.002157
dr-os (oracle),500.0,0.000208,0.000333,0.0,1.2e-05,7.8e-05,0.000273,0.00234
dr-os,500.0,0.000822,0.001122,0.0,7e-05,0.000417,0.001188,0.008628
switch-dr (oracle),500.0,0.000294,0.000454,0.0,1.5e-05,8.6e-05,0.000363,0.002988
switch-dr,500.0,0.000938,0.001248,0.0,9.2e-05,0.000487,0.00138,0.009367
