,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.071737,0.018273,0.03351,0.058623,0.070297,0.082587,0.13057
dr-ibt,500.0,0.071897,0.018344,0.03351,0.058623,0.070506,0.082619,0.13057
dr-ibt (tau=0),500.0,0.121545,0.018796,0.076543,0.107576,0.12099,0.132842,0.186735
dm,500.0,0.181609,0.023571,0.120861,0.164675,0.179938,0.196158,0.255004
dr,500.0,0.070649,0.018263,0.029656,0.058364,0.068584,0.082929,0.130838
mrdr,500.0,0.070839,0.018019,0.027048,0.058156,0.069855,0.083563,0.128047
dr-os (oracle),500.0,0.071506,0.018192,0.022789,0.058711,0.069885,0.082517,0.132658
dr-os,500.0,0.071506,0.018192,0.022789,0.058711,0.069885,0.082517,0.132658
switch-dr (oracle),500.0,0.069857,0.01686,0.025543,0.058197,0.069919,0.080853,0.135982
switch-dr,500.0,0.070275,0.017047,0.025543,0.058821,0.069947,0.081048,0.135982
