,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.001029,0.002837,0.0,1.2e-05,6.6e-05,0.000365,0.029838
dr-ibt,500.0,0.003376,0.004591,0.0,0.000376,0.00158,0.004525,0.033152
dr-ibt (tau=0),500.0,0.026485,0.016301,0.001057,0.013907,0.023874,0.036484,0.084541
dm,500.0,0.12069,0.041889,0.028712,0.089519,0.116304,0.147186,0.252938
dr,500.0,0.003376,0.004591,0.0,0.000376,0.00158,0.004525,0.033152
mrdr,500.0,0.00177,0.002544,0.0,0.000164,0.000731,0.002276,0.019825
dr-os (oracle),500.0,0.001343,0.002957,0.0,4.4e-05,0.000269,0.00117,0.030296
dr-os,500.0,0.003249,0.004428,0.0,0.000338,0.001542,0.004382,0.031505
switch-dr (oracle),500.0,0.001342,0.002762,0.0,7.4e-05,0.00038,0.001335,0.029838
switch-dr,500.0,0.003376,0.004591,0.0,0.000376,0.00158,0.004525,0.033152
