,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.000481,0.000763,0.0,5.5e-05,0.000237,0.000523,0.006238
dr-ibt,500.0,0.000916,0.001224,0.0,9.3e-05,0.00045,0.001265,0.007296
dr-ibt (tau=0),500.0,0.045152,0.009535,0.019837,0.038846,0.044906,0.051884,0.079854
dm,500.0,0.166471,0.018113,0.100101,0.154917,0.167,0.179743,0.230334
dr,500.0,0.000916,0.001224,0.0,9.3e-05,0.00045,0.001265,0.007296
mrdr,500.0,0.000188,0.000252,0.0,2.1e-05,0.000107,0.000257,0.002476
dr-os (oracle),500.0,0.000463,0.000871,0.0,2e-05,0.000121,0.000488,0.006703
dr-os,500.0,0.000855,0.001156,0.0,8.6e-05,0.000455,0.001078,0.006703
switch-dr (oracle),500.0,0.000372,0.000778,0.0,1.5e-05,6.9e-05,0.000334,0.006238
switch-dr,500.0,0.000916,0.001224,0.0,9.3e-05,0.00045,0.001265,0.007296
