,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.066539,0.023786,0.011214,0.049363,0.063231,0.079563,0.179774
dr-ibt,500.0,0.067266,0.024309,0.011225,0.049408,0.063961,0.081053,0.200626
dr-ibt (tau=0),500.0,0.103262,0.025359,0.045453,0.084251,0.100089,0.118842,0.202134
dm,500.0,0.155634,0.02976,0.077867,0.135721,0.15524,0.175051,0.246351
dr,500.0,0.067788,0.024722,0.013035,0.050663,0.065473,0.081905,0.157214
mrdr,500.0,0.067317,0.024075,0.012981,0.050911,0.064729,0.081053,0.166022
dr-os (oracle),500.0,0.067101,0.024358,0.014581,0.049722,0.065324,0.080286,0.165956
dr-os,500.0,0.067101,0.024359,0.014581,0.049722,0.065324,0.080286,0.165956
switch-dr (oracle),500.0,0.064943,0.022944,0.01137,0.04913,0.062267,0.078164,0.146151
switch-dr,500.0,0.066397,0.023568,0.01137,0.050513,0.064335,0.079723,0.151316
