,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.000395,0.001019,0.0,9e-06,4.7e-05,0.000156,0.008505
dr-ibt,500.0,0.001849,0.002475,0.0,0.000222,0.000938,0.00251,0.019388
dr-ibt (tau=0),500.0,0.037348,0.013574,0.009789,0.02729,0.036313,0.046248,0.092071
dm,500.0,0.149481,0.029224,0.077698,0.128474,0.150586,0.16859,0.252067
dr,500.0,0.001849,0.002475,0.0,0.000222,0.000938,0.00251,0.019388
mrdr,500.0,0.000803,0.001072,0.0,8.1e-05,0.000423,0.001158,0.011044
dr-os (oracle),500.0,0.000594,0.001133,0.0,2.5e-05,0.000169,0.000573,0.009134
dr-os,500.0,0.001701,0.002211,0.0,0.000193,0.000866,0.002368,0.014236
switch-dr (oracle),500.0,0.001115,0.001634,0.0,6.7e-05,0.000421,0.001403,0.008853
switch-dr,500.0,0.001849,0.002475,0.0,0.000222,0.000938,0.00251,0.019388
