,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.00088,0.002755,0.0,1.7e-05,8.6e-05,0.000372,0.026686
dr-ibt,500.0,0.006733,0.045036,0.0,0.000595,0.002176,0.006552,1.0
dr-ibt (tau=0),500.0,0.030086,0.01691,0.003511,0.017767,0.026909,0.039125,0.094942
dm,500.0,0.129037,0.038789,0.037234,0.10187,0.1276,0.154591,0.249303
dr,500.0,0.006733,0.045036,0.0,0.000595,0.002176,0.006552,1.0
mrdr,500.0,0.00494,0.045006,0.0,0.000437,0.001564,0.004001,1.0
dr-os (oracle),500.0,0.001333,0.002852,0.0,8.8e-05,0.000448,0.001331,0.02726
dr-os,500.0,0.004284,0.005518,0.0,0.00055,0.002048,0.006193,0.031912
switch-dr (oracle),500.0,0.001334,0.002796,0.0,7.6e-05,0.000375,0.001394,0.026124
switch-dr,500.0,0.006733,0.045036,0.0,0.000595,0.002176,0.006552,1.0
