,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.001408,0.003403,0.0,2e-05,0.00012,0.000815,0.027703
dr-ibt,500.0,0.002909,0.003993,0.0,0.000387,0.001312,0.003892,0.027703
dr-ibt (tau=0),500.0,0.024612,0.015374,0.00069,0.013032,0.021315,0.03247,0.09227
dm,500.0,0.111756,0.036433,0.03283,0.085466,0.107481,0.135888,0.232249
dr,500.0,0.002909,0.003993,0.0,0.000387,0.001312,0.003892,0.027703
mrdr,500.0,0.001265,0.001956,0.0,0.000114,0.000487,0.001568,0.014916
dr-os (oracle),500.0,0.001579,0.003487,0.0,4.4e-05,0.000283,0.00124,0.028413
dr-os,500.0,0.002863,0.003988,0.0,0.000339,0.001263,0.003845,0.028413
switch-dr (oracle),500.0,0.001678,0.003341,0.0,8.9e-05,0.000457,0.001632,0.027703
switch-dr,500.0,0.002909,0.003993,0.0,0.000387,0.001312,0.003892,0.027703
