,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.067652,0.037285,0.000166,0.040589,0.061013,0.090099,0.225329
dr-ibt,500.0,0.069117,0.038587,0.000166,0.040879,0.06189,0.09248,0.22873
dr-ibt (tau=0),500.0,0.115114,0.038912,0.029776,0.087349,0.111924,0.137116,0.262724
dm,500.0,0.172409,0.046843,0.066606,0.138169,0.169256,0.204684,0.341979
dr,500.0,0.073129,0.040737,7.1e-05,0.042974,0.065874,0.099554,0.235952
mrdr,500.0,0.072797,0.04074,0.0,0.041903,0.066532,0.095332,0.22075
dr-os (oracle),500.0,0.071721,0.037479,0.003715,0.043664,0.066913,0.092,0.202503
dr-os,500.0,0.071927,0.037785,0.003715,0.043664,0.066913,0.09234,0.202865
switch-dr (oracle),500.0,0.065157,0.035521,0.000431,0.038214,0.05988,0.086019,0.186121
switch-dr,500.0,0.068412,0.038334,0.000431,0.040627,0.0619,0.088791,0.230732
