,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.061805,0.017203,0.021937,0.049143,0.060865,0.072634,0.128855
dr-ibt,500.0,0.062042,0.017311,0.021937,0.049143,0.061011,0.072942,0.128855
dr-ibt (tau=0),500.0,0.104934,0.019087,0.054872,0.092498,0.104588,0.118311,0.175754
dm,500.0,0.160194,0.021101,0.105431,0.145028,0.160086,0.173158,0.251242
dr,500.0,0.062544,0.015823,0.022295,0.050533,0.0619,0.072469,0.120888
mrdr,500.0,0.062648,0.015231,0.022372,0.051791,0.061525,0.072617,0.122481
dr-os (oracle),500.0,0.062689,0.017248,0.023723,0.049283,0.061027,0.074598,0.111413
dr-os,500.0,0.062689,0.017248,0.023723,0.049283,0.061027,0.074598,0.111413
switch-dr (oracle),500.0,0.060878,0.016456,0.015806,0.049452,0.060753,0.070622,0.112617
switch-dr,500.0,0.061366,0.01655,0.015806,0.049845,0.061317,0.071177,0.112617
