,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.063458,0.016324,0.026084,0.051687,0.063002,0.074234,0.128644
dr-ibt,500.0,0.063874,0.016471,0.026084,0.052245,0.063387,0.074269,0.128644
dr-ibt (tau=0),500.0,0.105459,0.017269,0.060957,0.093782,0.10486,0.116354,0.183087
dm,500.0,0.163032,0.02141,0.107028,0.147344,0.162822,0.177686,0.218429
dr,500.0,0.064587,0.016727,0.02357,0.051918,0.063905,0.074806,0.114642
mrdr,500.0,0.064714,0.016492,0.029188,0.053069,0.064206,0.075645,0.114294
dr-os (oracle),500.0,0.06388,0.017947,0.024097,0.052369,0.06174,0.074176,0.156757
dr-os,500.0,0.063917,0.017973,0.024097,0.052369,0.06174,0.074176,0.156757
switch-dr (oracle),500.0,0.062618,0.017464,0.023621,0.049752,0.060725,0.073534,0.153061
switch-dr,500.0,0.064297,0.018193,0.023621,0.050926,0.062228,0.076155,0.170331
