,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.000119,0.000185,0.0,1.4e-05,5.9e-05,0.000147,0.001629
dr-ibt,500.0,0.000506,0.000736,0.0,5.9e-05,0.000237,0.000669,0.007714
dr-ibt (tau=0),500.0,0.035562,0.007117,0.012657,0.030286,0.035581,0.04089,0.057408
dm,500.0,0.149781,0.015686,0.092369,0.138807,0.15114,0.160959,0.195557
dr,500.0,0.000506,0.000736,0.0,5.9e-05,0.000237,0.000669,0.007714
mrdr,500.0,0.000174,0.00022,0.0,2.6e-05,9e-05,0.000245,0.001536
dr-os (oracle),500.0,0.000183,0.000271,0.0,1.2e-05,5e-05,0.00024,0.001891
dr-os,500.0,0.000442,0.000648,0.0,5.7e-05,0.000201,0.000581,0.007084
switch-dr (oracle),500.0,0.000237,0.000375,0.0,1.6e-05,0.000106,0.000293,0.004125
switch-dr,500.0,0.000506,0.000736,0.0,5.9e-05,0.000237,0.000669,0.007714
