,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.055805,0.014979,0.02058,0.045281,0.053362,0.065098,0.108353
dr-ibt,500.0,0.055936,0.015075,0.02058,0.045379,0.053771,0.065098,0.11015
dr-ibt (tau=0),500.0,0.098427,0.016608,0.055902,0.086462,0.097467,0.109028,0.152617
dm,500.0,0.15448,0.020259,0.098321,0.140734,0.15374,0.167352,0.208724
dr,500.0,0.058889,0.016046,0.024417,0.046982,0.057486,0.069994,0.112804
mrdr,500.0,0.058914,0.016017,0.02287,0.046849,0.057413,0.069944,0.108924
dr-os (oracle),500.0,0.058905,0.015876,0.02159,0.047816,0.057715,0.069401,0.114694
dr-os,500.0,0.058905,0.015876,0.02159,0.047816,0.057715,0.069401,0.114694
switch-dr (oracle),500.0,0.057248,0.015694,0.018228,0.046254,0.055918,0.066973,0.104995
switch-dr,500.0,0.057752,0.015922,0.018228,0.046303,0.056399,0.067221,0.104995
