,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.068217,0.025323,0.017468,0.047787,0.064468,0.086713,0.167698
dr-ibt,500.0,0.06856,0.025485,0.018955,0.048208,0.064468,0.087451,0.167698
dr-ibt (tau=0),500.0,0.115459,0.026975,0.053232,0.095514,0.112861,0.134276,0.208444
dm,500.0,0.173926,0.031008,0.085422,0.15169,0.172599,0.192665,0.305006
dr,500.0,0.067227,0.025036,0.015351,0.04973,0.064759,0.082451,0.201557
mrdr,500.0,0.067205,0.024353,0.018381,0.048854,0.065541,0.0829,0.197039
dr-os (oracle),500.0,0.067235,0.025019,0.017414,0.048604,0.064094,0.082757,0.148188
dr-os,500.0,0.067235,0.025019,0.017414,0.048604,0.064094,0.082757,0.148188
switch-dr (oracle),500.0,0.066893,0.024099,0.010627,0.049762,0.063597,0.082882,0.167637
switch-dr,500.0,0.067334,0.02434,0.010627,0.050401,0.064664,0.082925,0.167637
