,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.00021,0.00032,0.0,2.3e-05,0.000105,0.000286,0.003771
dr-ibt,500.0,0.000575,0.000837,0.0,5.9e-05,0.000264,0.000803,0.008373
dr-ibt (tau=0),500.0,0.043702,0.007826,0.020884,0.038156,0.04355,0.048829,0.0699
dm,500.0,0.165362,0.014589,0.121974,0.155638,0.166258,0.175419,0.20743
dr,500.0,0.000575,0.000837,0.0,5.9e-05,0.000264,0.000803,0.008373
mrdr,500.0,0.000141,0.000171,0.0,1.7e-05,8.1e-05,0.000198,0.001298
dr-os (oracle),500.0,0.000242,0.0004,0.0,1.3e-05,6.5e-05,0.000304,0.004194
dr-os,500.0,0.000516,0.00075,0.0,4.7e-05,0.000223,0.000693,0.007623
switch-dr (oracle),500.0,0.000282,0.000475,0.0,9e-06,9.2e-05,0.000331,0.004153
switch-dr,500.0,0.000575,0.000837,0.0,5.9e-05,0.000264,0.000803,0.008373
