,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.000412,0.00063,0.0,3.7e-05,0.000179,0.000505,0.004099
dr-ibt,500.0,0.000676,0.000931,0.0,6.7e-05,0.000322,0.00088,0.009739
dr-ibt (tau=0),500.0,0.035954,0.00812,0.017594,0.030121,0.035318,0.041371,0.059721
dm,500.0,0.147541,0.017175,0.101845,0.13513,0.147756,0.159128,0.196622
dr,500.0,0.000676,0.000931,0.0,6.7e-05,0.000322,0.00088,0.009739
mrdr,500.0,0.000171,0.000305,0.0,1.6e-05,6.8e-05,0.00023,0.005013
dr-os (oracle),500.0,0.000409,0.000719,0.0,1.5e-05,9e-05,0.000435,0.004435
dr-os,500.0,0.000654,0.000899,0.0,6.4e-05,0.000298,0.000911,0.0081
switch-dr (oracle),500.0,0.000376,0.000674,0.0,1.5e-05,7.4e-05,0.000415,0.004099
switch-dr,500.0,0.000676,0.000931,0.0,6.7e-05,0.000322,0.00088,0.009739
