,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.000423,0.00067,0.0,4.5e-05,0.000186,0.000512,0.005516
dr-ibt,500.0,0.000478,0.000741,0.0,5.3e-05,0.000204,0.000554,0.005516
dr-ibt (tau=0),500.0,0.042899,0.007211,0.020242,0.03743,0.042928,0.047492,0.067255
dm,500.0,0.16415,0.013815,0.118221,0.154374,0.16501,0.174065,0.198478
dr,500.0,0.000478,0.000741,0.0,5.3e-05,0.000204,0.000554,0.005516
mrdr,500.0,8.6e-05,0.000111,0.0,1.2e-05,4.5e-05,0.00012,0.000704
dr-os (oracle),500.0,0.000432,0.000759,0.0,1.6e-05,0.000117,0.000518,0.005915
dr-os,500.0,0.000517,0.000793,0.0,5.6e-05,0.000232,0.000633,0.005915
switch-dr (oracle),500.0,0.000376,0.000679,0.0,2.1e-05,0.000111,0.000419,0.005516
switch-dr,500.0,0.000478,0.000741,0.0,5.3e-05,0.000204,0.000554,0.005516
