,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.001695,0.004071,0.0,2.6e-05,0.000124,0.000878,0.026566
dr-ibt,500.0,0.003515,0.005228,0.0,0.000292,0.001448,0.004557,0.031751
dr-ibt (tau=0),500.0,0.032712,0.017941,0.001484,0.01977,0.029699,0.042863,0.105995
dm,500.0,0.132201,0.041658,0.037293,0.101505,0.129964,0.160467,0.292293
dr,500.0,0.003515,0.005228,0.0,0.000292,0.001448,0.004557,0.031751
mrdr,500.0,0.001752,0.004565,0.0,0.000152,0.000621,0.001926,0.070222
dr-os (oracle),500.0,0.0019,0.004179,0.0,4.3e-05,0.000276,0.001597,0.027184
dr-os,500.0,0.003451,0.00524,0.0,0.000275,0.00132,0.004562,0.034155
switch-dr (oracle),500.0,0.001965,0.00388,0.0,0.000103,0.000462,0.001846,0.026566
switch-dr,500.0,0.003515,0.005228,0.0,0.000292,0.001448,0.004557,0.031751
