,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.056721,0.033143,7e-06,0.034167,0.05131,0.07517,0.191081
dr-ibt,500.0,0.059319,0.035626,7e-06,0.035483,0.05284,0.076448,0.197236
dr-ibt (tau=0),500.0,0.101611,0.036722,0.021873,0.076111,0.098657,0.123536,0.231276
dm,500.0,0.15479,0.043648,0.046603,0.123145,0.152694,0.182708,0.288204
dr,500.0,0.061808,0.034971,0.000372,0.034385,0.056133,0.08339,0.204616
mrdr,500.0,0.061825,0.036461,0.000574,0.035707,0.055062,0.080651,0.234793
dr-os (oracle),500.0,0.062118,0.03827,0.00066,0.032161,0.053789,0.087443,0.209401
dr-os,500.0,0.062362,0.038632,0.00066,0.032161,0.053789,0.087651,0.212299
switch-dr (oracle),500.0,0.057898,0.032047,0.001149,0.033871,0.053056,0.076342,0.193664
switch-dr,500.0,0.06155,0.035642,0.001149,0.035482,0.056326,0.081663,0.204157
