,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.067753,0.024856,0.016891,0.049437,0.065305,0.082729,0.171334
dr-ibt,500.0,0.068273,0.025053,0.018483,0.049488,0.0656,0.083654,0.175801
dr-ibt (tau=0),500.0,0.116326,0.026518,0.05721,0.096354,0.115846,0.133535,0.19294
dm,500.0,0.173427,0.032873,0.085644,0.147746,0.173317,0.196862,0.291382
dr,500.0,0.068519,0.024819,0.01627,0.049303,0.067285,0.084537,0.151542
mrdr,500.0,0.068372,0.024262,0.017239,0.05059,0.067135,0.083582,0.159191
dr-os (oracle),500.0,0.068168,0.025298,0.012665,0.050006,0.065832,0.08425,0.175955
dr-os,500.0,0.068169,0.0253,0.012665,0.050006,0.065832,0.08425,0.175955
switch-dr (oracle),500.0,0.065122,0.024193,0.019791,0.048034,0.061913,0.079441,0.178086
switch-dr,500.0,0.065763,0.02466,0.019791,0.048772,0.062713,0.080217,0.178086
