,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.000645,0.001446,0.0,2.7e-05,0.000103,0.000482,0.012884
dr-ibt,500.0,0.001578,0.002142,0.0,0.000155,0.000713,0.002195,0.013324
dr-ibt (tau=0),500.0,0.039838,0.013703,0.010598,0.029945,0.038325,0.048454,0.095797
dm,500.0,0.150427,0.028609,0.083747,0.130704,0.147537,0.167797,0.25026
dr,500.0,0.001578,0.002142,0.0,0.000155,0.000713,0.002195,0.013324
mrdr,500.0,0.000495,0.000625,0.0,5.5e-05,0.000269,0.000678,0.003847
dr-os (oracle),500.0,0.000846,0.001606,0.0,3.6e-05,0.000241,0.000907,0.01345
dr-os,500.0,0.001535,0.002099,0.0,0.000159,0.000688,0.002174,0.01345
switch-dr (oracle),500.0,0.000914,0.001547,0.0,6.6e-05,0.000297,0.00109,0.012884
switch-dr,500.0,0.001578,0.002142,0.0,0.000155,0.000713,0.002195,0.013324
