,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.001026,0.002683,0.0,1.5e-05,8.4e-05,0.000408,0.021135
dr-ibt,500.0,0.004971,0.009047,0.0,0.000441,0.002546,0.006941,0.159347
dr-ibt (tau=0),500.0,0.032268,0.01827,0.002651,0.018906,0.029529,0.042779,0.109456
dm,500.0,0.126207,0.040735,0.032305,0.096669,0.121229,0.153762,0.242259
dr,500.0,0.004971,0.009047,0.0,0.000441,0.002546,0.006941,0.159347
mrdr,500.0,0.003028,0.010095,0.0,0.000351,0.001406,0.003461,0.215637
dr-os (oracle),500.0,0.00138,0.002797,0.0,5.9e-05,0.000369,0.001159,0.021748
dr-os,500.0,0.004433,0.005564,0.0,0.000457,0.002323,0.006588,0.034584
switch-dr (oracle),500.0,0.001534,0.002809,0.0,0.000101,0.000481,0.001624,0.021135
switch-dr,500.0,0.004971,0.009047,0.0,0.000441,0.002546,0.006941,0.159347
