,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.067366,0.017493,0.029162,0.055126,0.065627,0.078536,0.119034
dr-ibt,500.0,0.067485,0.017523,0.029162,0.055162,0.065693,0.078622,0.119034
dr-ibt (tau=0),500.0,0.114453,0.019204,0.06907,0.101373,0.113058,0.126606,0.171759
dm,500.0,0.176113,0.022382,0.118635,0.160431,0.175806,0.190616,0.244143
dr,500.0,0.066687,0.016605,0.027465,0.05478,0.066445,0.077779,0.126765
mrdr,500.0,0.066744,0.016283,0.023664,0.055144,0.066088,0.077477,0.126036
dr-os (oracle),500.0,0.066823,0.017804,0.026496,0.053796,0.066585,0.077668,0.141692
dr-os,500.0,0.066823,0.017804,0.026496,0.053796,0.066585,0.077668,0.141692
switch-dr (oracle),500.0,0.067777,0.01741,0.021905,0.055137,0.066934,0.078384,0.128746
switch-dr,500.0,0.067978,0.017493,0.021905,0.055213,0.067036,0.079118,0.128746
