,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.000259,0.000663,0.0,1.9e-05,6.1e-05,0.000201,0.006981
dr-ibt,500.0,0.002518,0.003242,0.0,0.00028,0.001334,0.003554,0.019135
dr-ibt (tau=0),500.0,0.029178,0.011974,0.004448,0.020092,0.027962,0.036883,0.077829
dm,500.0,0.130936,0.02745,0.045043,0.112267,0.12929,0.149813,0.220797
dr,500.0,0.002518,0.003242,0.0,0.00028,0.001334,0.003554,0.019135
mrdr,500.0,0.001451,0.001597,0.0,0.000376,0.001114,0.001954,0.014658
dr-os (oracle),500.0,0.000412,0.000786,0.0,2.3e-05,0.000137,0.000459,0.007542
dr-os,500.0,0.002401,0.003452,0.0,0.000247,0.001185,0.003249,0.031988
switch-dr (oracle),500.0,0.000645,0.001083,0.0,5.2e-05,0.000238,0.000784,0.009091
switch-dr,500.0,0.002518,0.003242,0.0,0.00028,0.001334,0.003554,0.019135
