,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.002835,0.006825,0.0,4e-06,8.5e-05,0.001759,0.059549
dr-ibt,500.0,0.01475,0.02,0.0,0.001569,0.006922,0.020514,0.136667
dr-ibt (tau=0),500.0,0.008142,0.011327,0.0,0.000684,0.003316,0.010889,0.07709
dm,500.0,0.008938,0.012126,0.0,0.001051,0.00461,0.011943,0.092855
dr,500.0,0.017072,0.023617,1e-06,0.001853,0.007361,0.023012,0.213214
mrdr,500.0,0.02154,0.032254,0.0,0.002162,0.011174,0.02764,0.329223
dr-os (oracle),500.0,0.003472,0.008858,0.0,3.1e-05,0.000249,0.002363,0.097466
dr-os,500.0,0.01802,0.027653,0.0,0.002045,0.008367,0.021438,0.243373
switch-dr (oracle),500.0,0.002389,0.005467,0.0,3.2e-05,0.000357,0.001753,0.037493
switch-dr,500.0,0.019191,0.031018,0.0,0.002003,0.00884,0.02553,0.395394
