,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.002729,0.005141,0.0,1.7e-05,0.000338,0.002865,0.036627
dr-ibt,500.0,0.005064,0.007146,0.0,0.000539,0.002101,0.007272,0.051922
dr-ibt (tau=0),500.0,0.0369,0.036326,0.0,0.008122,0.02768,0.055077,0.183016
dm,500.0,0.004775,0.004773,0.0,0.000996,0.003201,0.007058,0.024301
dr,500.0,0.005061,0.006774,0.0,0.000542,0.002516,0.007388,0.047428
mrdr,500.0,0.005505,0.007803,0.0,0.00055,0.002549,0.007087,0.048792
dr-os (oracle),500.0,0.000688,0.001953,0.0,1e-05,5.5e-05,0.000259,0.019701
dr-os,500.0,0.004465,0.00604,0.0,0.000439,0.002179,0.005893,0.051581
switch-dr (oracle),500.0,0.000597,0.001822,0.0,9e-06,7.5e-05,0.000309,0.016878
switch-dr,500.0,0.005542,0.008694,0.0,0.000468,0.002169,0.007407,0.06728
