,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.001821,0.003271,0.0,3e-05,0.000388,0.002155,0.02937
dr-ibt,500.0,0.002711,0.003631,0.0,0.000283,0.001329,0.003712,0.024467
dr-ibt (tau=0),500.0,0.064656,0.043852,2e-06,0.029734,0.060653,0.087668,0.237507
dm,500.0,0.005726,0.003842,1.8e-05,0.002871,0.005127,0.007843,0.022314
dr,500.0,0.003265,0.005786,0.0,0.000236,0.001359,0.004044,0.075139
mrdr,500.0,0.003399,0.006567,0.0,0.000261,0.001589,0.003958,0.081909
dr-os (oracle),500.0,0.0003,0.000936,0.0,7e-06,3.6e-05,0.000145,0.014211
dr-os,500.0,0.002328,0.003048,0.0,0.000303,0.001101,0.003044,0.016392
switch-dr (oracle),500.0,0.000286,0.000728,0.0,1.2e-05,6.1e-05,0.000264,0.010015
switch-dr,500.0,0.002785,0.00428,0.0,0.000262,0.00127,0.003625,0.053002
