,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.000181,0.000628,0.0,1e-06,5e-06,3.4e-05,0.005449
dr-ibt,500.0,0.001322,0.001671,0.0,0.000204,0.00075,0.001864,0.01118
dr-ibt (tau=0),500.0,0.006272,0.009084,0.0,0.000721,0.002302,0.005974,0.056347
dm,500.0,0.049652,0.008225,0.023706,0.044343,0.049018,0.054399,0.082346
dr,500.0,0.002815,0.009559,0.0,0.00021,0.000854,0.002357,0.106629
mrdr,500.0,0.002187,0.009389,0.0,0.000182,0.000619,0.001663,0.10269
dr-os (oracle),500.0,0.000542,0.001225,0.0,1.5e-05,9.5e-05,0.000436,0.010866
dr-os,500.0,0.001444,0.001922,0.0,0.000161,0.00071,0.002029,0.012608
switch-dr (oracle),500.0,0.000506,0.001076,0.0,2.5e-05,0.000138,0.000473,0.010071
switch-dr,500.0,0.002815,0.009559,0.0,0.00021,0.000854,0.002357,0.106629
