,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.000129,0.000396,0.0,2e-06,1.4e-05,6.4e-05,0.004424
dr-ibt,500.0,0.001599,0.002112,0.0,0.000169,0.000753,0.002276,0.012558
dr-ibt (tau=0),500.0,0.003659,0.002213,1e-06,0.002019,0.003388,0.004899,0.013705
dm,500.0,0.004868,0.002532,0.000102,0.002954,0.004566,0.006286,0.017045
dr,500.0,0.002395,0.009075,0.0,0.000126,0.000546,0.001695,0.113579
mrdr,500.0,0.002433,0.010864,0.0,0.000137,0.000622,0.001612,0.182454
dr-os (oracle),500.0,0.000127,0.000347,0.0,5e-06,2.1e-05,8.8e-05,0.003312
dr-os,500.0,0.00122,0.001547,0.0,0.000135,0.000577,0.001767,0.009129
switch-dr (oracle),500.0,0.000147,0.000255,0.0,8e-06,4.7e-05,0.000173,0.002761
switch-dr,500.0,0.002418,0.012721,0.0,0.000103,0.000589,0.001702,0.250619
