,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.001614,0.003505,0.0,9e-06,0.000151,0.001708,0.029603
dr-ibt,500.0,0.004239,0.005984,0.0,0.000442,0.001909,0.005641,0.044354
dr-ibt (tau=0),500.0,0.017631,0.017538,0.0,0.002826,0.01046,0.029382,0.087852
dm,500.0,0.0467,0.014187,0.015052,0.036762,0.046369,0.055427,0.094951
dr,500.0,0.003904,0.005663,0.0,0.000451,0.001785,0.005494,0.046708
mrdr,500.0,0.003339,0.004953,0.0,0.000372,0.001418,0.004317,0.036733
dr-os (oracle),500.0,0.002088,0.004208,0.0,4.8e-05,0.000301,0.001997,0.028366
dr-os,500.0,0.00383,0.005565,0.0,0.000396,0.001793,0.005432,0.047621
switch-dr (oracle),500.0,0.002162,0.003941,0.0,0.000129,0.000633,0.002281,0.027991
switch-dr,500.0,0.003904,0.005663,0.0,0.000451,0.001785,0.005494,0.046708
