,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.000696,0.001825,0.0,1e-06,1.8e-05,0.00038,0.014281
dr-ibt,500.0,0.005818,0.008664,0.0,0.000548,0.002641,0.007945,0.080961
dr-ibt (tau=0),500.0,0.004515,0.005494,0.0,0.000596,0.002381,0.00651,0.033004
dm,500.0,0.006856,0.006247,0.0,0.002353,0.005057,0.009476,0.043013
dr,500.0,0.004879,0.007146,0.0,0.000465,0.002195,0.00657,0.078214
mrdr,500.0,0.005183,0.006551,0.0,0.000567,0.002438,0.007427,0.033317
dr-os (oracle),500.0,0.000688,0.001889,0.0,1.5e-05,7e-05,0.000354,0.01864
dr-os,500.0,0.004511,0.005913,0.0,0.000576,0.002065,0.006414,0.040757
switch-dr (oracle),500.0,0.000632,0.001462,0.0,1.4e-05,9e-05,0.000501,0.01156
switch-dr,500.0,0.004734,0.007753,0.0,0.00042,0.001979,0.005739,0.092426
