,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.000171,0.000669,0.0,1e-06,9e-06,8e-05,0.010878
dr-ibt,500.0,0.004093,0.012525,0.0,0.000384,0.001853,0.004916,0.262382
dr-ibt (tau=0),500.0,0.002873,0.002816,0.0,0.000713,0.002027,0.004253,0.018606
dm,500.0,0.003997,0.003166,0.0,0.001453,0.003423,0.0056,0.019019
dr,500.0,0.008377,0.048516,0.0,0.000365,0.001491,0.004577,0.561572
mrdr,500.0,0.007281,0.044171,0.0,0.000459,0.001699,0.004823,0.602213
dr-os (oracle),500.0,0.000177,0.000501,0.0,9e-06,3.8e-05,0.000127,0.006467
dr-os,500.0,0.002598,0.003444,0.0,0.000297,0.001285,0.003591,0.022502
switch-dr (oracle),500.0,0.000246,0.000603,0.0,1.2e-05,5.9e-05,0.000192,0.00747
switch-dr,500.0,0.007771,0.05133,0.0,0.000462,0.001781,0.004318,0.835707
