,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.001551,0.003027,0.0,1.8e-05,0.000245,0.001654,0.021647
dr-ibt,500.0,0.002816,0.004087,0.0,0.000281,0.001103,0.00366,0.026647
dr-ibt (tau=0),500.0,0.017881,0.013852,0.000473,0.007487,0.014489,0.024762,0.092898
dm,500.0,0.056212,0.0115,0.024185,0.048791,0.055576,0.063346,0.092974
dr,500.0,0.006436,0.029367,0.0,0.000364,0.00136,0.003899,0.267427
mrdr,500.0,0.005587,0.028291,0.0,0.000245,0.001045,0.003013,0.27802
dr-os (oracle),500.0,0.002232,0.003569,0.0,8.7e-05,0.000647,0.00311,0.026449
dr-os,500.0,0.002812,0.003705,0.0,0.000391,0.001345,0.003914,0.026449
switch-dr (oracle),500.0,0.001953,0.003292,0.0,8.7e-05,0.000539,0.00264,0.025471
switch-dr,500.0,0.006436,0.029367,0.0,0.000364,0.00136,0.003899,0.267427
