,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.004053,0.008248,0.0,1.2e-05,0.000482,0.004289,0.085565
dr-ibt,500.0,0.009208,0.012705,0.0,0.000934,0.004451,0.0125,0.111983
dr-ibt (tau=0),500.0,0.0279,0.032499,0.0,0.003471,0.016181,0.040164,0.195005
dm,500.0,0.006766,0.008178,0.0,0.000827,0.003929,0.009389,0.040948
dr,500.0,0.009323,0.013645,0.0,0.000792,0.004088,0.010901,0.0806
mrdr,500.0,0.010658,0.014907,0.0,0.000931,0.004807,0.014199,0.09361
dr-os (oracle),500.0,0.001944,0.004211,0.0,1.6e-05,0.00014,0.001507,0.028179
dr-os,500.0,0.008732,0.013349,0.0,0.000846,0.003859,0.010829,0.115335
switch-dr (oracle),500.0,0.001309,0.003475,0.0,1.4e-05,0.00011,0.000771,0.027678
switch-dr,500.0,0.008977,0.013227,0.0,0.001144,0.004331,0.011543,0.115615
