,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.001782,0.004031,0.0,3e-06,7.8e-05,0.001413,0.037796
dr-ibt,500.0,0.009213,0.012249,1e-06,0.001037,0.004577,0.012599,0.091338
dr-ibt (tau=0),500.0,0.004991,0.006684,0.0,0.000634,0.002334,0.006447,0.038771
dm,500.0,0.006193,0.007293,0.0,0.000681,0.003585,0.009181,0.044588
dr,500.0,0.010622,0.046281,0.0,0.000901,0.00376,0.011575,1.0
mrdr,500.0,0.011717,0.046355,1e-06,0.001037,0.004387,0.012659,1.0
dr-os (oracle),500.0,0.001804,0.004722,0.0,1.4e-05,0.000146,0.001076,0.053692
dr-os,500.0,0.007605,0.0109,0.0,0.000728,0.00342,0.009592,0.063434
switch-dr (oracle),500.0,0.001281,0.00307,0.0,1.3e-05,0.00014,0.000843,0.030736
switch-dr,500.0,0.008995,0.012779,0.0,0.001024,0.004168,0.011876,0.078954
