,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.001483,0.003416,0.0,4e-06,9.5e-05,0.001313,0.037338
dr-ibt,500.0,0.007244,0.009417,0.0,0.000815,0.003544,0.010764,0.084806
dr-ibt (tau=0),500.0,0.005551,0.006949,0.0,0.00064,0.002826,0.007819,0.049171
dm,500.0,0.006701,0.007173,0.0,0.001205,0.004238,0.010213,0.039358
dr,500.0,0.007396,0.01221,0.0,0.000738,0.003172,0.009419,0.1324
mrdr,500.0,0.009457,0.022003,0.0,0.000759,0.003435,0.010373,0.297496
dr-os (oracle),500.0,0.001569,0.003788,0.0,1.3e-05,0.000121,0.001358,0.037259
dr-os,500.0,0.006933,0.011106,0.0,0.000595,0.003193,0.008288,0.090662
switch-dr (oracle),500.0,0.001161,0.002727,0.0,1.1e-05,0.00014,0.000878,0.021208
switch-dr,500.0,0.010901,0.063705,0.0,0.000674,0.002878,0.008161,1.0
