,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.008157,0.015282,0.0,4e-05,0.000721,0.009542,0.097888
dr-ibt,500.0,0.018591,0.024094,0.0,0.001921,0.008644,0.027277,0.146204
dr-ibt (tau=0),500.0,0.033462,0.02804,3.4e-05,0.011041,0.027051,0.049128,0.157766
dm,500.0,0.04769,0.029438,8e-05,0.024522,0.044077,0.06443,0.16856
dr,500.0,0.017582,0.023548,0.0,0.001398,0.007778,0.025814,0.144155
mrdr,500.0,0.019688,0.025722,0.0,0.001915,0.010307,0.02781,0.16862
dr-os (oracle),500.0,0.00909,0.01696,0.0,0.000102,0.000708,0.00898,0.101381
dr-os,500.0,0.017216,0.022882,0.0,0.0013,0.007752,0.024361,0.1383
switch-dr (oracle),500.0,0.008774,0.01527,0.0,0.000328,0.001734,0.008289,0.100719
switch-dr,500.0,0.017582,0.023548,0.0,0.001398,0.007778,0.025814,0.144155
