,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.007825,0.015342,0.0,2.8e-05,0.000692,0.008558,0.141656
dr-ibt,500.0,0.022348,0.028999,0.0,0.00227,0.010529,0.03016,0.199161
dr-ibt (tau=0),500.0,0.026237,0.029362,0.0,0.002611,0.016216,0.041105,0.170118
dm,500.0,0.052056,0.031059,0.000428,0.027722,0.049438,0.071023,0.170744
dr,500.0,0.018917,0.051898,0.0,0.001732,0.008297,0.022694,1.0
mrdr,500.0,0.021494,0.051389,0.0,0.001792,0.009185,0.025443,1.0
dr-os (oracle),500.0,0.009304,0.017243,0.0,0.000132,0.000963,0.010515,0.137392
dr-os,500.0,0.015749,0.020648,0.0,0.001765,0.007982,0.021552,0.137392
switch-dr (oracle),500.0,0.008758,0.015785,0.0,0.000356,0.001881,0.009803,0.136806
switch-dr,500.0,0.018917,0.051898,0.0,0.001732,0.008297,0.022694,1.0
