,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.000542,0.001679,0.0,1e-06,1.9e-05,0.000279,0.021449
dr-ibt,500.0,0.005587,0.007422,0.0,0.000533,0.002725,0.007463,0.051051
dr-ibt (tau=0),500.0,0.002724,0.003497,0.0,0.000369,0.001466,0.003714,0.023079
dm,500.0,0.00391,0.00409,0.0,0.000647,0.002626,0.005857,0.024656
dr,500.0,0.007224,0.045336,0.0,0.000455,0.002343,0.006839,1.0
mrdr,500.0,0.007605,0.045401,0.0,0.000586,0.002658,0.00727,1.0
dr-os (oracle),500.0,0.000401,0.001235,0.0,9e-06,4.1e-05,0.000154,0.013351
dr-os,500.0,0.004486,0.005978,0.0,0.000464,0.002246,0.006198,0.040497
switch-dr (oracle),500.0,0.000352,0.00117,0.0,6e-06,4.7e-05,0.000261,0.018587
switch-dr,500.0,0.005452,0.011964,0.0,0.000544,0.002289,0.006326,0.158864
