,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.000881,0.002309,0.0,3e-06,4.4e-05,0.000549,0.022593
dr-ibt,500.0,0.004236,0.005746,0.0,0.000455,0.001958,0.00567,0.040622
dr-ibt (tau=0),500.0,0.005348,0.005187,2e-06,0.001381,0.003943,0.007672,0.030672
dm,500.0,0.006703,0.005435,0.0,0.002711,0.005549,0.009768,0.032851
dr,500.0,0.011033,0.083644,0.0,0.0003,0.001619,0.005072,1.0
mrdr,500.0,0.010696,0.078442,0.0,0.000488,0.001819,0.00572,1.0
dr-os (oracle),500.0,0.000862,0.002164,0.0,8e-06,5.9e-05,0.000423,0.018932
dr-os,500.0,0.003421,0.005124,0.0,0.000306,0.001295,0.004565,0.038041
switch-dr (oracle),500.0,0.000787,0.001831,0.0,8e-06,0.000109,0.000546,0.017008
switch-dr,500.0,0.006006,0.04328,0.0,0.000405,0.001627,0.004985,0.938128
