,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.001608,0.002196,0.0,3.6e-05,0.000804,0.002186,0.01406
dr-ibt,500.0,0.002477,0.003163,0.0,0.000335,0.001304,0.003372,0.020528
dr-ibt (tau=0),500.0,0.037143,0.021448,0.000853,0.021002,0.035079,0.049998,0.134894
dm,500.0,0.005526,0.00285,0.000467,0.003322,0.005193,0.007302,0.018594
dr,500.0,0.002254,0.002956,0.0,0.000292,0.001174,0.003057,0.023487
mrdr,500.0,0.002241,0.002698,0.0,0.000268,0.001278,0.003187,0.018771
dr-os (oracle),500.0,0.000125,0.000331,0.0,7e-06,3.5e-05,0.000112,0.003302
dr-os,500.0,0.001955,0.002458,0.0,0.000265,0.001134,0.002685,0.015489
switch-dr (oracle),500.0,0.000154,0.000295,0.0,6e-06,4e-05,0.000175,0.002713
switch-dr,500.0,0.002417,0.003169,0.0,0.00029,0.001238,0.00335,0.022593
