,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.002134,0.00275,0.0,0.000128,0.001034,0.00312,0.016627
dr-ibt,500.0,0.002679,0.003103,0.0,0.000366,0.001492,0.004107,0.01609
dr-ibt (tau=0),500.0,0.084143,0.04229,1.7e-05,0.053454,0.081466,0.111134,0.218462
dm,500.0,0.004492,0.002555,1e-06,0.00257,0.004159,0.00602,0.012896
dr,500.0,0.002443,0.002824,0.0,0.000492,0.001452,0.00349,0.019049
mrdr,500.0,0.002428,0.00277,0.0,0.000484,0.00151,0.003449,0.019833
dr-os (oracle),500.0,0.000129,0.000385,0.0,8e-06,3.4e-05,0.000104,0.005033
dr-os,500.0,0.002253,0.00287,0.0,0.00026,0.001137,0.003106,0.020397
switch-dr (oracle),500.0,0.000108,0.000249,0.0,6e-06,3.1e-05,0.000111,0.002864
switch-dr,500.0,0.002356,0.002751,0.0,0.000367,0.001358,0.003295,0.018567
