,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.001337,0.003141,0.0,2e-06,4e-05,0.00085,0.027364
dr-ibt,500.0,0.010647,0.04673,0.0,0.000771,0.003823,0.011238,1.0
dr-ibt (tau=0),500.0,0.005903,0.006886,0.0,0.000895,0.003528,0.008622,0.043798
dm,500.0,0.006826,0.00738,0.0,0.001461,0.004329,0.009709,0.047324
dr,500.0,0.010416,0.063515,0.0,0.000767,0.002864,0.007712,1.0
mrdr,500.0,0.014257,0.080403,0.0,0.000584,0.003091,0.009051,1.0
dr-os (oracle),500.0,0.001458,0.003202,0.0,1.5e-05,0.000111,0.001084,0.019892
dr-os,500.0,0.005482,0.00763,1e-06,0.000633,0.002561,0.006919,0.045868
switch-dr (oracle),500.0,0.001361,0.003053,0.0,2.8e-05,0.000188,0.001097,0.022127
switch-dr,500.0,0.011687,0.064929,0.0,0.000702,0.003151,0.008897,1.0
