,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.00111,0.001696,0.0,1.5e-05,0.000303,0.001462,0.010169
dr-ibt,500.0,0.001854,0.002479,0.0,0.000193,0.000903,0.002479,0.014813
dr-ibt (tau=0),500.0,0.026297,0.015435,9.9e-05,0.015903,0.024109,0.035229,0.082122
dm,500.0,0.004684,0.002611,0.000108,0.002703,0.004314,0.006322,0.014035
dr,500.0,0.001662,0.002208,0.0,0.000222,0.000832,0.002254,0.016239
mrdr,500.0,0.001699,0.002217,0.0,0.000218,0.00085,0.002486,0.017019
dr-os (oracle),500.0,0.000106,0.000254,0.0,4e-06,2.8e-05,8.3e-05,0.002266
dr-os,500.0,0.001526,0.002083,0.0,0.000171,0.000704,0.002173,0.015322
switch-dr (oracle),500.0,0.000147,0.000305,0.0,7e-06,3.7e-05,0.000157,0.003661
switch-dr,500.0,0.001691,0.002294,0.0,0.000178,0.000758,0.002453,0.018459
