,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.001291,0.001768,0.0,4e-05,0.000617,0.001901,0.010531
dr-ibt,500.0,0.002504,0.002886,0.0,0.000391,0.001344,0.003635,0.018452
dr-ibt (tau=0),500.0,0.011553,0.008453,2e-06,0.004994,0.009841,0.016755,0.046651
dm,500.0,0.003591,0.002263,1.9e-05,0.001903,0.003221,0.004921,0.016279
dr,500.0,0.002216,0.002377,0.0,0.000446,0.001397,0.0033,0.018726
mrdr,500.0,0.002235,0.002372,0.0,0.000448,0.001557,0.003278,0.019835
dr-os (oracle),500.0,8.7e-05,0.000219,0.0,6e-06,2.5e-05,8.8e-05,0.002862
dr-os,500.0,0.002087,0.002522,0.0,0.000378,0.001287,0.002821,0.019858
switch-dr (oracle),500.0,0.000144,0.000254,0.0,1.3e-05,6.3e-05,0.000176,0.00324
switch-dr,500.0,0.00222,0.002409,0.0,0.000459,0.001371,0.003249,0.013597
